,file,Acc,Stime
0,./imagesbooks/ukbench05758.jpg,100.0,1.4389126300811768
1,./imagesbooks/ukbench05597.jpg,100.0,1.35379958152771
2,./imagesbooks/ukbench05605.jpg,100.0,1.5967259407043457
3,./imagesbooks/ukbench05985.jpg,100.0,1.319687843322754
4,./imagesbooks/ukbench05947.jpg,100.0,1.6218140125274658
5,./imagesbooks/ukbench05938.jpg,100.0,1.4899218082427979
6,./imagesbooks/ukbench00250.jpg,100.0,1.3834311962127686
7,./imagesbooks/ukbench02718.jpg,66.66666666666666,1.7429618835449219
8,./imagesbooks/ukbench03592.jpg,100.0,1.3575291633605957
9,./imagesbooks/ukbench05776.jpg,100.0,1.5984551906585693
10,./imagesbooks/ukbench02725.jpg,100.0,1.587193250656128
11,./imagesbooks/ukbench00454.jpg,100.0,1.4893724918365479
12,./imagesbooks/ukbench05782.jpg,100.0,1.6621296405792236
13,./imagesbooks/ukbench06012.jpg,100.0,1.549896478652954
14,./imagesbooks/ukbench05966.jpg,100.0,1.5748794078826904
15,./imagesbooks/ukbench06001.jpg,100.0,1.6167528629302979
16,./imagesbooks/ukbench05941.jpg,100.0,1.5101613998413086
17,./imagesbooks/ukbench00303.jpg,33.33333333333333,1.622945785522461
18,./imagesbooks/ukbench03889.jpg,100.0,1.5110561847686768
19,./imagesbooks/ukbench05988.jpg,100.0,1.5058238506317139
20,./imagesbooks/ukbench02745.jpg,100.0,1.5947628021240234
21,./imagesbooks/ukbench05881.jpg,100.0,1.362607717514038
22,./imagesbooks/ukbench06046.jpg,100.0,1.5025527477264404
23,./imagesbooks/ukbench05764.jpg,100.0,1.5166425704956055
24,./imagesbooks/ukbench02738.jpg,100.0,1.3993570804595947
25,./imagesbooks/ukbench06045.jpg,100.0,1.4994118213653564
26,./imagesbooks/ukbench05950.jpg,100.0,1.498878002166748
27,./imagesbooks/ukbench05999.jpg,100.0,1.3665916919708252
28,./imagesbooks/ukbench05876.jpg,100.0,1.5821478366851807
29,./imagesbooks/ukbench03865.jpg,100.0,1.3664333820343018
30,./imagesbooks/ukbench06007.jpg,100.0,1.4465646743774414
31,./imagesbooks/ukbench05601.jpg,100.0,1.6089296340942383
32,./imagesbooks/ukbench05983.jpg,100.0,1.3290836811065674
33,./imagesbooks/ukbench06016.jpg,100.0,1.429455280303955
34,./imagesbooks/ukbench05959.jpg,66.66666666666666,1.5365724563598633
35,./imagesbooks/ukbench03135.jpg,100.0,1.3326160907745361
36,./imagesbooks/ukbench05984.jpg,100.0,1.686572551727295
37,./imagesbooks/ukbench05942.jpg,100.0,1.3396258354187012
38,./imagesbooks/ukbench05946.jpg,100.0,1.4844276905059814
39,./imagesbooks/ukbench05930.jpg,100.0,1.8076138496398926
40,./imagesbooks/ukbench05781.jpg,100.0,1.5441224575042725
41,./imagesbooks/ukbench06019.jpg,100.0,1.6322412490844727
42,./imagesbooks/ukbench06014.jpg,100.0,1.488065242767334
43,./imagesbooks/ukbench02724.jpg,100.0,1.5775620937347412
44,./imagesbooks/ukbench05756.jpg,100.0,1.6773991584777832
45,./imagesbooks/ukbench06018.jpg,100.0,1.4741694927215576
46,./imagesbooks/ukbench05954.jpg,33.33333333333333,1.5820274353027344
47,./imagesbooks/ukbench05992.jpg,100.0,1.492149829864502
48,./imagesbooks/ukbench05952.jpg,100.0,1.4547653198242188
49,./imagesbooks/ukbench05953.jpg,100.0,1.699277400970459
