,file,PCount,kp100time,kp50time,kp_100,kp_50
0,./imagesbooks/ukbench05960.jpg,,5.823598861694336,2.4250781536102295,100.0,100.0
1,./imagesbooks/ukbench00459.jpg,,6.027355909347534,3.3341689109802246,100.0,100.0
2,./imagesbooks/ukbench06010.jpg,,5.494928598403931,3.12178635597229,100.0,100.0
3,./imagesbooks/ukbench06104.jpg,,6.2646002769470215,3.3005433082580566,100.0,100.0
4,./imagesbooks/ukbench00458.jpg,,5.66222620010376,3.1631572246551514,100.0,100.0
