,file,Acc,Stime
0,./imagesbooks/ukbench03135.jpg,100.0,2.879739999771118
1,./imagesbooks/ukbench03059.jpg,100.0,2.7148680686950684
2,./imagesbooks/ukbench09366.jpg,66.66666666666666,2.7568275928497314
3,./imagesbooks/ukbench00002.jpg,100.0,2.4238109588623047
4,./imagesbooks/ukbench06019.jpg,100.0,2.6057302951812744
5,./imagesbooks/ukbench10109.jpg,100.0,2.3618907928466797
6,./imagesbooks/ukbench05759.jpg,100.0,2.4300413131713867
7,./imagesbooks/ukbench05995.jpg,100.0,2.614264726638794
8,./imagesbooks/ukbench06074.jpg,100.0,2.6019699573516846
9,./imagesbooks/ukbench00250.jpg,100.0,2.6665241718292236
10,./imagesbooks/ukbench00197.jpg,100.0,2.692967414855957
11,./imagesbooks/ukbench05946.jpg,100.0,2.5964715480804443
12,./imagesbooks/ukbench06044.jpg,100.0,2.423837900161743
13,./imagesbooks/ukbench06002.jpg,100.0,2.8851640224456787
14,./imagesbooks/ukbench03037.jpg,100.0,2.3408374786376953
15,./imagesbooks/ukbench06539.jpg,100.0,2.3853249549865723
16,./imagesbooks/ukbench06112.jpg,100.0,2.7246835231781006
17,./imagesbooks/ukbench05762.jpg,66.66666666666666,2.429723024368286
18,./imagesbooks/ukbench03039.jpg,100.0,2.677694320678711
19,./imagesbooks/ukbench05983.jpg,100.0,2.8327383995056152
20,./imagesbooks/ukbench06534.jpg,100.0,2.3916211128234863
21,./imagesbooks/ukbench06016.jpg,100.0,2.4098572731018066
22,./imagesbooks/ukbench10110.jpg,33.33333333333333,2.715233564376831
23,./imagesbooks/ukbench05611.jpg,100.0,2.412058115005493
24,./imagesbooks/ukbench03851.jpg,100.0,2.494856834411621
25,./imagesbooks/ukbench05775.jpg,100.0,2.3736348152160645
26,./imagesbooks/ukbench08541.jpg,100.0,2.433819055557251
27,./imagesbooks/ukbench08600.jpg,100.0,2.5201938152313232
28,./imagesbooks/ukbench10096.jpg,100.0,2.8261523246765137
29,./imagesbooks/ukbench03848.jpg,100.0,2.6427669525146484
30,./imagesbooks/ukbench06148.jpg,0.0,2.645916700363159
31,./imagesbooks/ukbench02728.jpg,100.0,2.4843389987945557
32,./imagesbooks/ukbench08055.jpg,100.0,2.5334510803222656
33,./imagesbooks/ukbench02731.jpg,100.0,2.695293426513672
34,./imagesbooks/ukbench06702.jpg,100.0,2.4121153354644775
35,./imagesbooks/ukbench08540.jpg,66.66666666666666,2.5747554302215576
36,./imagesbooks/ukbench05930.jpg,100.0,2.5341479778289795
37,./imagesbooks/ukbench05873.jpg,100.0,2.3623721599578857
38,./imagesbooks/ukbench10063.jpg,66.66666666666666,2.5972061157226562
39,./imagesbooks/ukbench10081.jpg,100.0,2.3292477130889893
40,./imagesbooks/ukbench10083.jpg,100.0,2.523635149002075
41,./imagesbooks/ukbench00481.jpg,100.0,2.4877054691314697
42,./imagesbooks/ukbench08155.jpg,66.66666666666666,2.2871100902557373
43,./imagesbooks/ukbench05875.jpg,100.0,2.447542905807495
44,./imagesbooks/ukbench06729.jpg,100.0,2.3345518112182617
45,./imagesbooks/ukbench00480.jpg,100.0,2.435293674468994
46,./imagesbooks/ukbench03096.jpg,100.0,2.4656577110290527
47,./imagesbooks/ukbench02738.jpg,100.0,2.371922731399536
48,./imagesbooks/ukbench07589.jpg,0.0,2.6188085079193115
49,./imagesbooks/ukbench07996.jpg,100.0,2.5563623905181885
