,file,PCount,kp_100,kp_100_time,kp_300,kp_300_time,kp_50,kp_500,kp_500_time,kp_50_time,kp_700,kp_700_time,kp_900,kp_900_time
28,./imagesbooks/ukbench06048.jpg,,100.0,4.430466890335083,100.0,12.126054763793945,100.0,100.0,19.16034483909607,2.3479278087615967,100.0,19.184865713119507,100.0,19.293567180633545
29,./imagesbooks/ukbench08544.jpg,,100.0,4.30754280090332,100.0,12.11155104637146,100.0,100.0,20.0675048828125,2.285972833633423,100.0,27.73087191581726,100.0,35.69555187225342
30,./imagesbooks/ukbench03058.jpg,,100.0,4.4064414501190186,100.0,12.085699796676636,100.0,100.0,20.007834911346436,2.263420343399048,100.0,28.130825757980347,100.0,36.230309009552
31,./imagesbooks/ukbench10154.jpg,,100.0,4.494197368621826,66.66666666666666,12.07636308670044,100.0,100.0,19.553888082504272,2.289076805114746,100.0,20.007801294326782,100.0,19.67082667350769
32,./imagesbooks/ukbench00000.jpg,,100.0,4.2932047843933105,100.0,12.35949420928955,100.0,100.0,19.88509702682495,2.367633104324341,100.0,31.256579637527466,100.0,46.63219881057739
33,./imagesbooks/ukbench05972.jpg,,100.0,5.56134557723999,100.0,17.4280846118927,100.0,100.0,27.636181354522705,2.975254535675049,100.0,29.18932557106018,100.0,25.046789169311523
34,./imagesbooks/ukbench05872.jpg,,100.0,6.240103244781494,100.0,16.372421741485596,100.0,100.0,25.287312030792236,3.238018751144409,100.0,26.19271159172058,100.0,30.841294050216675
35,./imagesbooks/ukbench08542.jpg,,66.66666666666666,6.802667856216431,100.0,12.21289849281311,66.66666666666666,66.66666666666666,19.861578226089478,3.4860358238220215,100.0,28.044455528259277,100.0,35.68922686576843
36,./imagesbooks/ukbench06004.jpg,,100.0,4.442041397094727,100.0,12.10776972770691,100.0,100.0,20.008422374725342,2.3183774948120117,100.0,27.66661047935486,100.0,36.20346403121948
37,./imagesbooks/ukbench05993.jpg,,100.0,4.4049882888793945,100.0,12.15795612335205,100.0,100.0,19.820510387420654,2.2996087074279785,100.0,27.683805465698242,100.0,40.50766062736511
38,./imagesbooks/ukbench05988.jpg,,100.0,5.964128494262695,100.0,17.519025325775146,100.0,100.0,19.226726531982422,3.1278364658355713,100.0,18.67938756942749,100.0,18.608994007110596
39,./imagesbooks/ukbench00483.jpg,,100.0,5.919779300689697,100.0,16.793989658355713,100.0,100.0,28.392239570617676,3.2853033542633057,100.0,42.72944521903992,100.0,55.403355836868286
40,./imagesbooks/ukbench08546.jpg,,100.0,7.418655157089233,100.0,20.53805136680603,100.0,100.0,29.41356134414673,4.16691255569458,100.0,40.642913579940796,100.0,41.630486488342285
41,./imagesbooks/ukbench06539.jpg,,100.0,4.719589710235596,100.0,14.299473524093628,100.0,100.0,22.157639265060425,2.5806567668914795,100.0,33.53004026412964,100.0,36.31947684288025
42,./imagesbooks/ukbench02748.jpg,,100.0,4.344210386276245,100.0,12.07186222076416,100.0,100.0,19.89261484146118,2.4945573806762695,100.0,27.65224862098694,100.0,35.41236686706543
43,./imagesbooks/ukbench05980.jpg,,100.0,4.488648176193237,100.0,12.050979614257812,100.0,100.0,19.827239274978638,2.2538297176361084,100.0,27.423704385757446,100.0,35.10143542289734
44,./imagesbooks/ukbench08001.jpg,,100.0,4.225737810134888,100.0,12.218863010406494,100.0,100.0,19.638583421707153,2.2940688133239746,100.0,27.752872705459595,100.0,35.7425696849823
45,./imagesbooks/ukbench03890.jpg,,100.0,4.231958627700806,100.0,6.1729631423950195,100.0,100.0,6.044593334197998,2.487725019454956,100.0,5.981074094772339,100.0,5.960088491439819
46,./imagesbooks/ukbench03059.jpg,,100.0,4.250929594039917,100.0,11.991813659667969,100.0,100.0,19.94041109085083,2.417295217514038,100.0,27.726224660873413,100.0,35.680779457092285
47,./imagesbooks/ukbench10081.jpg,,100.0,4.203338384628296,100.0,12.203516960144043,100.0,100.0,19.98169183731079,2.2915520668029785,100.0,27.563897609710693,100.0,35.6351957321167
48,./imagesbooks/ukbench06519.jpg,,100.0,4.257525205612183,100.0,12.216127395629883,100.0,100.0,19.678502559661865,2.4570696353912354,100.0,24.035455226898193,100.0,23.93849468231201
49,./imagesbooks/ukbench05787.jpg,,100.0,4.2278852462768555,100.0,11.797025203704834,100.0,100.0,11.971970796585083,2.4805219173431396,100.0,11.784172296524048,100.0,11.681727886199951
